@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric

@data

-1.473928e+01,-6.124690e+00,-7.101323e+00,-5.994676e+00,-3.100801e+00,-3.830583e+00,-7.023873e+00,-3.311048e+00,1.076742e+00,-7.523682e-01,-2.902229e+00,-1.138988e+01,2.566543e+01,1.760176e-01,-5.055760e-01,-1.277409e+00,1.444998e+00,4.014847e-01,-3.263566e+00,-7.207578e-01,-3.332794e+00,-4.787971e+00,1.033192e+00,-1.110148e+00,-2.691710e+00,-1.504707e-02,-2.893321e-01,-5.673414e-02,-5.429249e-01,6.993110e-01,4.866411e-01,2.473877e-01,5.194052e-01,1.664374e+00,8.404712e-02,-3.178357e-02,-8.272569e-01,1.549202e+00,3.100176e-02
-1.641101e+01,-9.341777e+00,-5.918865e+00,2.000540e+00,-1.154168e+00,-7.624481e+00,-1.193499e+01,-1.008379e+01,-1.012388e+01,-8.202716e+00,-4.887033e+00,-7.245465e+00,2.562495e+01,-4.686737e-02,-6.452546e-02,-2.355909e+00,-6.912109e-01,-2.139879e-01,-6.184878e-01,1.087694e-01,-3.338417e-01,-3.472601e+00,-1.337118e+00,-1.049541e+00,2.224634e+00,2.854290e-02,-3.173010e-01,-2.134271e-02,-1.346569e-02,-4.209757e-02,2.419741e-01,8.178297e-01,8.616787e-01,2.369213e+00,2.467010e+00,3.209041e-01,-7.901731e-01,9.576263e-01,2.081654e-02
-1.951258e+01,-8.871872e+00,-1.157111e+01,-3.289467e-01,1.121412e+00,-4.852191e+00,-1.903708e+00,-2.148951e+00,-6.962589e+00,4.211396e+00,-4.915446e+00,-9.401829e+00,2.579560e+01,-1.609131e+00,-4.752292e-01,2.354975e-01,2.455143e+00,-2.571116e-01,-1.968306e-01,2.880795e+00,3.247997e+00,9.077284e-01,1.135929e+00,-1.914216e+00,2.776944e+00,3.095360e-02,-1.059559e-01,-1.442784e-01,1.851100e-01,-6.912786e-01,2.083379e-01,1.104513e+00,3.449111e-01,1.011447e+00,2.642500e+00,-4.877404e-01,-2.239922e-01,1.315891e-01,-5.418777e-03
-2.047739e+01,-5.917066e+00,-9.732321e+00,-6.151235e+00,-7.139252e+00,-3.176135e+00,-1.974880e+00,7.446948e+00,-4.843757e+00,-7.296121e+00,-4.039645e+00,2.702843e+00,2.583402e+01,-4.727192e-01,-1.084626e-01,-1.766804e-01,-4.161154e-01,-1.919906e-01,8.697538e-01,2.651582e+00,2.861612e+00,5.428778e+00,1.312305e+00,-2.660753e+00,-1.230628e+00,7.543564e-04,1.197623e-01,-2.916766e-01,-3.089495e-01,-1.141574e+00,6.342996e-01,1.024574e+00,-4.929213e-01,-1.008664e+00,1.108895e+00,-5.593152e-01,5.869288e-01,-4.535739e-01,-1.081959e-02
-2.075174e+01,-1.021319e+01,-4.017108e+00,1.035693e+01,-1.393817e+00,-7.038908e+00,2.400047e+00,4.163567e+00,2.975322e+00,4.473979e+00,-1.289700e+01,-2.479313e+00,2.571567e+01,-1.408358e-01,-1.204999e+00,-1.441473e+00,-2.148943e+00,1.432175e+00,1.514880e+00,-2.676089e-01,1.267128e-01,3.973843e+00,-2.730222e+00,-1.424503e+00,-3.061331e-01,-2.824669e-02,3.853373e-01,-2.118598e-02,-7.139357e-01,-1.661998e+00,2.025811e-01,8.254803e-01,-1.093451e+00,-1.575252e+00,-1.326928e+00,-1.741929e+00,1.020854e+00,3.889084e-01,4.839688e-03
-1.815503e+01,-9.213430e+00,-1.057927e+01,-5.422973e+00,-8.565061e-01,-2.182353e+00,-8.289506e-01,1.068010e+00,1.205105e+01,-1.772482e+00,-1.420002e+01,-1.685986e+01,2.566869e+01,-1.822031e-01,-1.158023e+00,-3.062171e+00,-4.097037e+00,2.112867e+00,3.648526e+00,-7.816351e-01,-3.816522e+00,5.388145e-01,-2.200618e+00,1.640247e+00,1.498303e+00,4.045105e-03,9.286722e-02,2.170677e-01,4.467379e-02,2.588730e-01,-3.517868e-01,7.330386e-02,-5.962754e-01,-3.964913e-01,-2.287677e+00,-9.218143e-01,1.161697e+00,1.216908e+00,2.184092e-02
-2.137794e+01,-1.324869e+01,-1.835501e+01,-1.143779e+01,5.140916e+00,2.225319e+00,-3.814718e+00,1.674082e+00,4.459218e+00,-1.220153e+01,-6.957776e+00,-1.151142e+00,2.573703e+01,1.722980e-01,-5.637874e-02,-1.891435e+00,-4.014384e+00,-3.966347e-01,2.541185e+00,-8.698519e-01,-1.289194e+00,-3.281930e+00,-5.817253e+00,1.039556e+00,3.357021e+00,5.350666e-02,8.355602e-02,5.763766e-01,1.126192e+00,1.709531e+00,-1.428857e+00,-1.197301e+00,1.757298e-01,6.954574e-01,-1.197641e+00,1.036543e+00,4.014162e-01,-5.400764e-01,1.969433e-02
-2.107531e+01,-1.018943e+01,-1.787423e+01,-1.573906e+01,1.577163e-01,1.043438e+01,-2.775674e+00,-1.039092e+01,-2.891632e+00,-9.961457e+00,1.191978e+00,9.530272e+00,2.584356e+01,-1.649500e-01,4.025656e-01,2.716694e-01,1.810970e+00,-1.036519e+00,7.231209e-01,-2.867281e-02,1.587110e+00,-2.381723e+00,-1.753250e+00,1.915702e+00,3.022335e+00,6.908226e-02,1.191140e-01,3.686854e-01,1.560723e+00,2.092718e+00,-1.380997e+00,-1.701428e+00,4.165312e-01,1.517017e+00,-1.020716e-01,1.874412e+00,-6.853595e-01,-2.005924e+00,3.617287e-04
-1.843011e+01,-1.000708e+01,-9.826803e+00,-4.556949e+00,-3.884102e+00,-6.413528e-01,-9.758512e-01,3.447060e+00,-5.962986e+00,-2.051780e+01,-1.539522e+01,1.110723e+00,2.589577e+01,2.683178e-01,8.965888e-01,2.522568e+00,3.444706e+00,-4.137417e+00,-3.008922e+00,2.345587e-01,9.021843e-01,-5.540929e-01,2.228812e+00,4.448504e-01,-3.768531e+00,3.770638e-02,2.358735e-01,6.649767e-02,9.230013e-01,8.982221e-01,-2.496128e-01,-3.806570e-01,7.049309e-01,3.750984e-01,-1.935683e-01,2.239686e+00,1.249075e-01,-1.294947e+00,-1.722515e-02
-2.045369e+01,-8.821404e+00,-1.348502e+01,1.914571e-01,-1.526593e+00,2.866588e+00,-2.391748e+00,8.117069e+00,5.353538e+00,-6.380602e+00,-4.027895e-01,-2.879118e+00,2.593473e+01,3.653572e-01,2.089203e-01,2.534442e+00,2.637006e+00,-2.921727e+00,-2.083561e+00,7.488154e-01,2.672874e+00,-1.335462e+00,3.148411e+00,-1.489197e+00,-4.968538e+00,1.375389e-02,4.106686e-01,1.335053e-02,4.994353e-01,-7.387924e-01,5.539437e-01,8.602026e-01,4.531505e-01,-4.680625e-01,-5.399393e-01,4.409955e-01,7.440009e-02,1.470191e-01,-1.781414e-02
-2.034716e+01,-9.449758e+00,-7.936769e+00,-2.179521e+00,-1.470401e+01,-9.035395e+00,-2.833887e+00,-3.068990e+00,-2.433831e+00,-2.847900e+00,-3.936140e+00,-1.378910e+01,2.587998e+01,1.086512e+00,3.729323e-01,1.592185e+00,6.370926e-02,-7.020949e-01,2.041241e+00,2.266058e+00,4.341545e-02,-4.772902e+00,2.930344e+00,3.366543e+00,8.777236e-01,-4.954910e-03,1.833250e-01,4.357178e-02,-1.502704e-01,-9.361471e-01,1.552896e+00,1.483710e+00,4.527250e-01,-4.381390e-01,-9.436052e-02,-6.198705e-01,3.789792e-02,1.845917e+00,-5.535412e-03
-1.829000e+01,-9.423495e+00,-6.147034e+00,-3.742746e+00,-9.040961e+00,4.213597e+00,1.897422e+00,6.231479e+00,-1.133352e+01,-3.054350e+00,-1.198355e+01,-7.862504e+00,2.592023e+01,1.479296e+00,7.311465e-01,3.234037e+00,-1.924935e-01,1.553812e-02,2.499052e+00,1.221330e+00,-3.238182e-01,-2.972015e+00,1.009606e-01,8.268558e-01,1.434303e+00,1.342201e-03,-1.530163e-01,2.332208e-02,-5.691854e-01,-3.941187e-01,1.124772e+00,1.951149e-01,-5.033156e-02,-1.278973e+00,1.105722e+00,-8.413240e-01,-7.051529e-01,1.141615e+00,-3.299008e-03
-1.407940e+01,-7.841376e+00,-5.534872e+00,-2.271301e+00,-3.637392e+00,8.891347e+00,8.209856e+00,4.606932e+00,-2.148397e+01,-7.529203e+00,7.227872e+00,7.991035e+00,2.587824e+01,6.279737e-01,8.533346e-01,1.421418e+00,1.787202e-01,2.158428e+00,2.118320e+00,2.261927e+00,2.098356e-01,-2.076192e-01,6.531841e-01,-5.236868e-01,2.259631e+00,1.623516e-02,-4.291361e-01,-2.114214e-01,-7.636149e-01,3.647176e-01,4.448511e-01,-1.297912e+00,-7.651537e-01,-6.706184e-01,2.193977e+00,-1.511165e-02,-1.319533e+00,-6.420879e-01,-6.764660e-03
-1.619109e+01,-5.969862e+00,1.484214e+00,-7.251203e-01,-6.982213e+00,6.398477e+00,-1.806972e+00,2.660017e+00,1.853258e-02,-3.535148e+00,-1.850517e+00,-6.597673e+00,2.594231e+01,-1.704551e-01,8.532953e-02,-2.261010e-01,6.089069e-01,1.271871e+00,-1.146526e+00,4.992234e-01,-3.805200e+00,1.910508e+00,8.037162e-02,-3.069847e+00,4.858303e-02,-1.333618e-02,-4.427876e-01,-3.807511e-01,-1.059138e+00,3.358278e-01,4.023937e-01,-1.211375e+00,-4.369942e-01,-4.980198e-01,1.006310e+00,9.099323e-01,7.750501e-02,-2.811643e-01,-9.203605e-03
-1.825674e+01,-6.909901e+00,-4.645301e+00,-2.794733e+00,-4.941244e+00,4.637637e-01,1.032794e+01,-2.340810e-01,-9.147954e+00,6.584196e-01,-1.162109e+01,-3.123363e+00,2.595011e+01,-2.342932e-01,-3.612662e-01,-4.958200e-01,1.486597e+00,8.939943e-01,-2.625531e+00,-1.198657e+00,-1.568986e+00,3.755719e+00,2.865080e+00,-1.282773e+00,-1.639856e+00,-3.143902e-02,-2.658629e-01,-4.413837e-01,-4.452936e-01,-1.197853e-01,-4.787541e-01,-7.343604e-01,-3.928433e-01,4.127447e-01,4.925053e-01,2.166867e-01,9.486390e-01,-1.729480e-01,2.847649e-05
-1.705360e+01,-9.462585e+00,-7.722324e+00,-4.364959e-01,-2.029682e+00,2.694758e+00,3.334495e+00,-1.037402e+01,-7.948991e+00,-6.746303e+00,-1.790830e+01,-2.062390e+00,2.581761e+01,-3.035089e-01,-5.653086e-01,-1.103034e+00,8.327070e-01,2.659724e+00,-1.185895e+00,7.666504e-01,-1.924506e+00,7.786789e-02,3.544673e+00,1.593924e+00,1.978225e+00,-2.083874e-02,-3.843666e-01,-3.428425e-01,-1.128249e-01,-3.287752e-01,-6.445404e-01,-1.272385e-01,1.112832e-02,1.483294e+00,-6.924885e-01,-1.182051e+00,7.889801e-01,-1.652387e-01,1.954563e-02
-1.481961e+01,-7.901346e+00,-3.410702e+00,5.017373e+00,-1.643686e+00,-2.384447e+00,-3.541627e-01,3.279020e+00,1.278387e+00,8.401775e+00,8.842902e+00,-2.475886e+00,2.578340e+01,-6.348139e-01,-1.028265e+00,-3.665833e-01,-5.321065e-01,-9.292687e-01,-1.533798e+00,1.639967e-01,1.333212e+00,3.171227e+00,4.466820e-03,1.887623e+00,4.300704e-01,2.012882e-02,-2.435351e-01,1.012916e-01,8.320384e-02,-4.567603e-01,-8.415365e-01,-7.840765e-02,-3.601565e-02,8.488860e-01,-1.564910e+00,-2.152589e+00,-9.169323e-01,-2.375634e-01,2.531185e-02
-1.942721e+01,-8.300683e+00,-4.648253e+00,-4.676379e-01,4.667628e+00,1.893109e+00,7.367334e+00,-8.719066e+00,-4.805298e+00,1.031654e+01,-4.112895e+00,2.969715e+00,2.592147e+01,-1.892027e+00,-1.295383e+00,-8.548440e-01,-2.561741e-02,-1.039200e+00,-2.328585e+00,-1.264619e-01,2.160168e+00,-1.259689e+00,-4.399579e+00,-7.101444e-01,-1.812574e+00,5.860806e-02,1.257479e-01,4.443307e-01,1.523012e-01,2.432137e-02,-2.890438e-01,8.434367e-03,-7.152630e-01,6.376456e-01,-1.039052e+00,-1.719224e+00,-1.085479e+00,-2.356451e-01,1.256947e-02
-2.024401e+01,-1.263218e+01,-8.015253e+00,-5.439694e+00,-1.293624e+01,-6.804401e+00,9.131508e+00,5.604506e+00,5.136336e+00,-7.850668e+00,-9.080681e+00,-3.489064e+00,2.599883e+01,-6.577095e-01,5.102293e-01,-2.038956e-01,-3.680421e-01,-1.464226e+00,-2.446224e+00,-9.321792e-01,6.331067e-01,-3.400050e+00,-3.925738e+00,-4.715400e+00,-9.322735e-01,5.539684e-02,4.093719e-01,5.514690e-01,-8.231042e-02,-7.205521e-02,1.080708e+00,1.122455e+00,-2.798188e-01,-1.362358e-01,-8.327587e-01,2.811270e-02,-1.856758e-01,9.475976e-01,-3.979912e-03
-2.380154e+01,-1.357409e+01,-9.694269e+00,4.663950e+00,-1.579403e+00,-6.738190e+00,-2.040650e+00,-7.359184e-01,-1.617641e+01,-2.061797e+01,-1.249723e+01,-1.061867e+01,2.600294e+01,3.366782e-01,8.870978e-01,-4.228714e-01,8.722817e-01,1.481983e+00,-6.875100e-01,-2.261576e+00,1.613775e+00,-1.831755e+00,-3.086346e+00,-5.319589e-01,1.481172e+00,2.437458e-02,5.278596e-01,5.689398e-01,-1.236718e-01,-6.177835e-01,1.132979e+00,1.164319e+00,1.031965e+00,3.269506e-01,1.628528e+00,1.774215e+00,9.730318e-01,1.914930e+00,-1.478584e-02
-1.592099e+01,-2.713496e+00,-1.907173e+00,6.113676e-01,-5.841302e+00,-1.029992e+01,-3.110667e-01,2.452980e+00,-1.003631e+01,4.240344e+00,-1.054193e+01,-3.430609e-01,2.601965e+01,2.976927e-01,6.378398e-01,-9.941217e-01,-1.341332e+00,3.213680e+00,3.257938e+00,-1.675400e-01,9.252303e-01,-7.065337e-01,-5.115859e-01,8.701512e-01,3.521186e+00,1.734600e-02,-7.713166e-03,-4.348174e-02,-1.829383e-01,-6.207797e-01,1.014932e+00,1.348067e+00,1.419627e+00,-1.825037e-01,2.114606e+00,1.621460e+00,1.539003e+00,8.052921e-01,-1.237820e-02
-1.990532e+01,-8.824533e+00,-9.816650e+00,8.682400e-01,8.530075e+00,2.033166e-01,7.807395e-01,9.255702e-01,-6.377749e+00,-1.116070e+01,-6.042065e+00,8.802574e+00,2.603293e+01,2.695693e-01,1.485510e+00,-1.078090e+00,-2.627890e+00,2.286741e+00,6.409307e-01,4.651041e+00,3.648860e+00,5.536191e+00,2.764419e+00,1.362239e+00,5.535348e+00,3.704262e-03,-4.409816e-02,-3.189672e-01,1.482872e-01,-2.857409e-01,-3.117609e-01,3.965896e-01,8.380480e-01,-1.174964e+00,7.022165e-01,1.199624e+00,3.239670e-01,-1.293921e+00,-6.575947e-03
-2.070365e+01,-1.181775e+01,-1.292467e+01,-1.024850e+01,-1.922583e+00,6.014536e+00,6.883113e+00,9.399913e+00,-3.295663e+00,-1.513724e+01,-7.957510e+00,4.406243e+00,2.607056e+01,-6.627209e-01,-6.385612e-03,-7.909778e-01,-1.721855e+00,3.208055e+00,3.629889e+00,2.709647e+00,-1.296954e+00,3.489008e+00,1.256181e+00,2.032517e+00,1.067099e+00,3.841019e-03,1.989246e-01,-4.901151e-01,2.909878e-01,1.085970e+00,-6.385536e-01,-6.447989e-01,-7.331856e-01,-1.890445e+00,-1.293817e+00,-1.557455e-01,-3.214766e-01,-2.775767e+00,-8.819656e-03
-2.006236e+01,-1.594408e+00,-9.575969e+00,-3.045567e+00,7.894943e+00,-1.169076e+01,1.761747e+01,1.403491e+01,8.134225e+00,2.892910e+00,-6.978248e+00,1.468342e+01,2.599600e+01,5.963942e-01,-3.856252e-01,2.169928e-01,-3.661616e-01,-7.400866e-02,1.109462e+00,4.900704e-01,-3.149951e+00,-4.184433e-01,2.027890e+00,5.066930e-01,-3.761388e+00,-1.752663e-03,4.286447e-01,-7.474894e-01,2.710052e-01,1.380349e+00,-9.740267e-01,-3.805565e-01,-2.413283e+00,-1.579591e+00,-2.552715e+00,-1.258869e+00,-2.540954e-01,-2.799958e+00,-1.371056e-02
-1.915608e+01,-6.360487e+00,-5.982403e+00,-6.041003e+00,1.051654e+01,1.379657e+01,4.818802e+00,-1.058646e+01,1.527471e-01,3.494447e+00,8.874560e-02,2.052014e+00,2.605732e+01,1.128903e+00,-8.771679e-01,-1.867239e-01,2.957654e+00,1.201287e+00,-2.003226e-01,-1.752983e+00,-5.127589e+00,-4.198299e+00,-9.220492e-01,-3.094587e-01,-5.709281e+00,-2.402382e-02,3.220159e-01,-2.479737e-01,-3.644545e-02,6.515554e-01,-1.303741e+00,-1.072434e+00,-2.120131e+00,6.781995e-01,-4.109783e-01,-3.241391e-01,2.347093e-01,-2.968864e-01,-2.424519e-02
-1.769714e+01,-1.348129e+01,-1.220282e+01,-3.066316e+00,1.940471e+00,1.859612e+00,4.263247e+00,-4.830999e+00,-1.019417e+01,-1.033709e+01,-7.531727e+00,-8.827251e+00,2.603079e+01,1.516981e+00,-1.816546e+00,-2.519064e-02,1.934101e+00,-1.580008e+00,6.532539e-01,-5.184062e+00,-2.333779e+00,-3.383731e+00,-2.440810e+00,1.262750e+00,-5.076250e+00,-5.091610e-02,-2.541649e-01,2.494027e-01,3.154178e-02,-3.898969e-01,-5.137069e-01,-3.872424e-01,-1.596948e+00,1.772237e+00,1.907224e+00,5.442554e-01,1.092186e+00,1.686485e+00,-2.120506e-02
-1.624175e+01,-1.026015e+01,-1.254486e+01,4.550147e+00,7.061086e+00,-1.762264e+00,4.795310e+00,-6.805075e+00,-1.512296e+01,-1.313248e+01,-9.228064e+00,-1.238483e+01,2.593304e+01,4.870653e-01,-5.307937e-01,-8.521134e-01,3.857906e-01,-2.557650e+00,-1.504178e+00,-5.053945e+00,1.685958e+00,2.916761e+00,1.869836e+00,2.828035e+00,2.400980e-01,-9.280320e-02,-5.534438e-01,5.363957e-01,6.572763e-01,-1.062737e+00,-6.801412e-01,2.859690e-01,-4.631303e-01,1.777439e+00,2.536100e+00,1.314380e+00,9.862868e-01,2.238113e+00,-5.701771e-03
-1.393462e+01,-8.727304e+00,-6.420691e+00,1.329362e+00,1.722629e+00,-6.450774e-01,-8.291096e+00,4.753232e-01,-1.146575e+00,-9.976758e-01,3.993908e+00,-3.479410e+00,2.580356e+01,-3.535116e-01,6.882011e-01,7.073964e-01,-1.029714e+00,-7.630746e-01,-1.748223e-01,-5.844188e+00,2.304458e+00,5.560147e+00,3.353224e+00,4.398876e+00,1.696349e+00,-7.338829e-02,-6.413492e-01,6.312300e-01,7.631201e-01,-4.284684e-01,3.075122e-01,7.672513e-01,8.479482e-01,3.183439e-01,4.910485e-01,4.032895e-01,-9.001454e-01,1.071002e+00,1.498877e-02
-1.860201e+01,-1.139145e+01,-1.313403e+01,-6.309889e+00,-2.162792e+00,7.528025e+00,-1.417375e+01,-4.809835e+00,1.021275e+01,8.173920e+00,8.466102e+00,5.785832e-01,2.570692e+01,-7.030699e-01,5.524375e-01,2.733364e+00,-8.741242e-01,-2.607886e+00,1.643560e+00,-3.738571e+00,1.440486e+00,4.010262e+00,2.752832e+00,3.053912e+00,2.094986e+00,-4.129658e-02,-8.764345e-02,4.338702e-01,4.084714e-01,2.755179e-01,1.327549e+00,5.439481e-01,1.484176e+00,-3.772574e-01,-1.604650e+00,-1.152401e+00,-2.003464e+00,1.250935e-03,3.284189e-02
-1.828457e+01,-9.474638e+00,-8.371254e+00,-2.784869e+00,2.737038e+00,-3.659645e+00,-1.547316e+01,5.693672e+00,4.938706e+00,-4.224169e+00,5.615571e+00,-6.827209e+00,2.577691e+01,-1.094698e+00,7.979885e-01,1.997671e+00,4.217161e-01,-1.732912e-02,2.915641e+00,-1.602007e+00,-6.193240e-01,-1.475240e+00,-8.658605e-01,-3.350915e+00,-6.486858e-01,-1.725578e-03,4.443471e-01,2.463058e-01,-5.386075e-01,2.239277e-01,7.891842e-01,-4.104750e-01,1.852076e+00,-9.818627e-01,-2.203428e+00,-1.046039e+00,-1.794005e+00,2.324600e-01,3.323608e-02
-1.758212e+01,-7.124297e+00,2.097237e+00,2.236642e+00,-6.485547e+00,7.962820e+00,-1.030651e+01,-2.211819e+00,1.885708e+00,2.244923e+00,5.230665e+00,-2.359939e-01,2.573989e+01,4.194410e-01,1.583663e+00,5.451064e-01,1.037665e+00,3.707220e+00,-3.296692e-01,2.458467e-01,1.261562e+00,-1.588799e+00,-1.782628e+00,-3.314389e+00,1.418870e+00,3.557491e-02,5.186154e-01,4.400602e-02,-1.118562e+00,-4.745913e-01,4.927953e-02,-1.079748e+00,1.665405e+00,-7.926514e-01,-1.122579e+00,-7.601885e-01,-4.067021e-01,2.815610e-01,2.686869e-02
-1.991805e+01,-6.870939e+00,-4.047971e+00,-8.353229e-01,3.797361e+00,1.371573e+01,-1.823475e+01,-3.920305e+00,-4.359251e+00,-2.362480e+00,-1.114295e+01,-6.315551e+00,2.577845e+01,1.306968e+00,1.404117e+00,-8.915124e-01,-8.659703e-01,2.529373e-02,-1.240582e+00,1.423983e+00,-2.515393e+00,-2.657460e+00,3.907615e-01,-1.387000e+00,3.196707e+00,5.435639e-02,4.717515e-01,-2.103279e-01,-3.695167e-01,-7.551746e-01,-1.516965e+00,-9.233444e-01,1.695604e+00,-1.377076e-01,4.716678e-01,1.829932e-01,1.347827e+00,2.969615e-01,1.301325e-02
-1.568806e+01,-4.774983e+00,-1.257014e+01,-2.096337e+00,1.584315e+01,-2.808009e+00,-1.156372e+01,6.304961e+00,6.917737e+00,-1.670063e+00,2.734164e-01,7.417105e+00,2.588402e+01,6.891739e-01,4.694032e-01,-1.414856e+00,-2.603237e+00,-2.382800e+00,-1.677066e+00,3.075459e+00,-1.574736e+00,-1.011521e+00,-1.676422e+00,3.844376e-02,1.580095e+00,6.500588e-02,-2.270684e-01,-6.640654e-01,6.000522e-01,-3.870697e-01,-1.519525e+00,4.286284e-01,1.421971e+00,4.869590e-01,7.701128e-01,3.712878e-01,4.899915e-01,-1.007336e+00,-3.940468e-03
-1.269675e+01,-3.628709e+00,-5.495126e+00,-4.948231e+00,-8.300840e+00,-4.477143e+00,-7.724643e+00,-1.114168e+01,-1.086461e+01,-3.128683e-01,1.159197e+00,5.329780e+00,2.597663e+01,1.129193e+00,3.034790e-01,1.130069e+00,-1.533706e+00,-4.557145e+00,-1.027382e+00,5.461207e+00,1.102868e-01,5.944605e-01,-3.997135e-03,1.711802e+00,7.555094e-01,4.862518e-02,-7.763082e-01,-1.069789e+00,9.946098e-02,3.794314e-01,6.640590e-01,8.078151e-01,6.524822e-01,1.719942e+00,1.125067e+00,-3.922125e-02,-3.877074e-01,-1.469179e+00,-1.312943e-02
-1.774690e+01,-6.398396e+00,-4.253468e+00,-8.723089e+00,-1.235044e+01,8.673925e+00,-1.842685e-01,-6.474812e+00,8.078052e-02,-7.161993e+00,-7.281901e-01,1.841817e+00,2.596583e+01,-6.270133e-01,-1.186345e+00,2.534577e+00,-5.638155e-01,-1.599185e+00,1.706873e+00,5.337089e+00,2.383517e+00,6.358049e-01,2.711905e-01,-2.413833e+00,-2.397210e+00,1.873817e-02,-7.790101e-01,-1.028010e+00,-6.930768e-01,8.670585e-01,2.081833e+00,7.391901e-01,-3.856792e-01,8.657845e-01,-8.235266e-02,5.222279e-03,-7.134983e-01,-9.429951e-01,-1.606651e-02
-1.324267e+01,-4.541837e+00,-2.555964e+00,-5.190477e+00,-4.891567e+00,2.837855e+00,3.381561e+00,3.021016e+00,2.031530e+00,3.634996e-01,-2.083135e+00,2.496406e-01,2.598067e+01,-1.916479e+00,-3.116955e+00,-2.368924e+00,1.147599e-02,2.953782e+00,1.106523e+00,3.555579e+00,4.105189e+00,2.144214e+00,-7.791510e-01,-2.099398e+00,-2.160534e+00,1.184311e-02,-4.936120e-01,-5.026601e-01,-1.163504e+00,6.709798e-01,1.774890e+00,9.345316e-01,-1.545091e+00,-7.040405e-01,-3.185824e-01,-3.324229e-01,-3.668417e-01,-8.243699e-02,-1.638123e-02
-1.855017e+01,-1.025014e+01,-1.366841e+00,-4.794292e+00,6.142588e+00,2.068855e+00,9.568619e+00,1.114119e+01,3.648693e+00,-6.522943e-01,-1.017458e+01,-2.028877e+00,2.597569e+01,-1.683040e+00,-2.960431e+00,-3.130744e+00,9.594640e-01,4.270905e+00,9.519314e-01,2.099877e+00,7.567351e-01,-2.198161e+00,-1.262734e+00,-1.623447e+00,-1.676859e+00,3.064346e-03,5.104030e-01,9.733658e-01,-2.071409e-01,6.277637e-01,-4.016715e-02,1.982868e-01,-2.256475e+00,-1.931043e+00,-2.672648e-01,1.906124e-01,9.788314e-01,8.614804e-01,-1.435562e-02
-2.187752e+01,-1.728761e+01,-1.878306e+01,-6.855250e+00,-2.778447e+00,4.358009e+00,5.176811e+00,5.762566e-01,-1.927492e+00,-7.463472e+00,-4.614600e+00,-3.537544e+00,2.603091e+01,-8.108534e-01,-1.322778e+00,-1.854790e+00,1.059553e+00,1.382261e+00,4.022747e+00,-6.456417e-01,-2.596525e+00,4.185319e-01,-8.991497e-01,-5.175989e-01,-1.685150e-02,-2.544403e-02,1.109432e+00,1.948121e+00,1.546303e+00,5.900075e-01,-9.149930e-01,-5.401617e-01,-1.911468e+00,-1.542096e+00,1.629190e-01,7.489421e-01,6.976687e-01,5.536554e-01,-9.183083e-03
-2.184468e+01,-1.482766e+01,-1.179364e+01,-3.093383e+00,7.947518e+00,1.267350e+01,9.417493e+00,-1.468757e+00,-8.930514e+00,-9.562175e+00,-7.579693e+00,-4.648884e+00,2.595603e+01,1.372189e+00,2.783396e+00,1.241805e+00,2.050964e+00,-1.014260e+00,1.240195e+00,-3.844674e+00,-3.920844e+00,1.623220e-01,1.284252e+00,1.689424e+00,8.383507e-01,-3.439636e-02,7.822486e-01,1.433794e+00,1.109410e+00,-1.642820e-02,-1.143600e+00,-1.707570e+00,-1.601062e+00,8.099113e-02,5.369217e-01,7.640960e-01,-1.055311e-01,-2.673451e-01,-1.800346e-03
-1.564968e+01,-8.866967e+00,-6.616515e+00,-7.431646e-01,1.117272e+00,1.764926e+01,2.289158e-01,-3.656635e+00,1.041379e+01,3.226914e-01,-5.968574e+00,1.475386e+00,2.586328e+01,2.103069e+00,3.751737e+00,3.176318e+00,2.415763e+00,1.021399e+00,-1.738417e+00,-3.029485e+00,-1.266504e+00,1.778568e+00,1.692067e+00,-2.674906e-01,-6.498619e-01,-1.534195e-02,1.872385e-01,2.544974e-01,6.219882e-02,-6.737220e-01,-4.246054e-01,-2.172113e+00,-3.024710e-01,1.440631e+00,-2.391385e-01,3.956131e-01,-3.645292e-01,-5.893321e-01,7.480793e-03
-1.480315e+01,-5.434786e-01,-1.241087e+00,2.404487e+00,-8.765727e-01,1.624202e+00,-7.180804e+00,-6.346578e+00,-1.710339e+00,1.875883e+00,-1.050474e+00,-3.435892e-01,2.588752e+01,7.712420e-01,1.671281e+00,-9.924984e-02,1.992180e-01,-1.266666e+00,-4.705339e+00,-4.713512e+00,4.966802e-01,-1.935707e-01,1.262138e+00,-2.276157e+00,-2.697079e+00,-1.098843e-02,-3.674513e-01,-9.276612e-01,-8.258192e-01,-9.894273e-01,-1.001732e-02,-6.582690e-01,1.289406e+00,1.734753e+00,-8.641944e-02,-5.665045e-02,-4.956264e-01,-3.362314e-01,6.231652e-03
